Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
2/28/22,Race_eth_known,188714279,99.9,74.3,167636261,,,99.9,77.6,52.5,99.9,99.9,99.9,84692151,1592778
2/28/22,Race_eth_NHAsian,12594901,6.7,5,11391421,66.3,60,6.8,5.3,66.1,8.3,6.6,9.6,7056397,153101
2/28/22,Sex_unknown,2258473,0.9,0.9,1529496,,,0.7,0.7,11.6,0.2,0.7,0.2,175869,3744
2/28/22,Race_eth_NHBlack,19335360,10.2,7.6,16821810,46.9,40.8,10,7.8,42.2,8.1,10.1,13.4,6871353,213706
2/28/22,Ages_5-11_yrs,9539782,3.8,3.8,7489730,33.2,26.1,3.5,3.5,0,0,0,0,0,0
2/28/22,Ages_50-64_yrs,58669930,23.1,23.1,51054615,92.2,80.2,23.6,23.6,50.9,27.4,24.5,23.3,25986118,416936
2/28/22,US,253871652,,100,215932868,76.5,65,,100,45.5,,100,,94814552,1790467
2/28/22,Ages_18-24_yrs,23445942,9.2,9.2,19016106,76.7,62.2,8.8,8.8,29.1,5.8,9.1,10.9,5536390,195771
2/28/22,Ages_12-15_yrs,11152004,4.4,4.4,9473275,65.9,56,4.4,4.4,18.8,1.9,4.5,9,1776318,161341
2/28/22,Race_eth_NHAIAN,1726835,0.9,0.7,1429121,70.9,58.7,0.9,0.7,42.8,0.7,0.8,0.9,579616,13819
2/28/22,Race_eth_Hispanic,38855698,20.6,15.3,33075660,60.9,51.9,19.7,15.3,39.2,14.6,19.5,27.7,12368841,441365
2/28/22,Age_unknown,25729,0,0,5952,,,0,0,0,0,0,0,0,0
2/28/22,Ages_25-39_yrs,53904641,21.2,21.2,45039710,78.8,65.9,20.9,20.9,33.9,16.1,21.6,23.6,15267072,422344
2/28/22,Sex_Female,131323763,52.2,51.7,112375883,77.9,66.7,52.4,52,47.7,54.7,52.5,56.7,51805371,1013371
2/28/22,Race_eth_NHMult_Oth,11241794,6,4.4,9993750,95,95,6,4.6,53.6,6,5.9,6.2,5088043,98928
2/28/22,Race_eth_NHNHOPI,600667,0.3,0.2,540527,64.7,58.2,0.3,0.3,42.7,0.3,0.3,0.5,218739,8604
2/28/22,Sex_Male,120289416,47.8,47.4,102027489,73.6,62.4,47.6,47.2,43.6,45.3,47.5,43.3,42833312,773352
2/28/22,Ages_40-49_yrs,34955891,13.8,13.8,30053653,85.7,73.7,13.9,13.9,41.8,13.2,14.4,15.3,12553000,274614
2/28/22,Ages_<5yrs,44718,0,0,16327,0.2,0.1,0,0,0,0,0,0,0,0
2/28/22,Age_known,253845923,99.9,99.9,215926916,,,99.9,99.9,45.5,99.9,99.9,99.9,94814552,1790467
2/28/22,Ages_75+_yrs,22677782,8.9,8.9,19579198,95,85.5,9.1,9.1,68.7,14.2,9.4,5.3,13450472,94479
2/28/22,Ages_16-17_yrs,5984454,2.4,2.4,5128853,71.3,61.1,2.4,2.4,26.8,1.4,2.5,4,1372630,72144
2/28/22,Ages_65-74_yrs,33465168,13.2,13.2,29074021,95,91.2,13.5,13.5,64.9,19.9,13.9,8.5,18872552,152838
2/28/22,Sex_known,251613179,99.9,99.1,214403372,,,99.9,99.3,45.7,99.9,99.9,99.9,94638683,1786723
2/28/22,Race_eth_NHWhite,104359024,55.3,41.1,94383972,52.9,47.8,56.3,43.7,57.4,62,56.7,41.6,52509162,663255
2/28/22,Ages_<12yrs,9590111,3.8,3.8,7507485,19.8,15.5,3.5,3.5,0,0,0,0,0,0
2/27/22,Sex_Female,131284752,52.2,51.7,112336409,77.9,66.7,52.4,52,47.6,54.7,52.5,56.5,51726695,1028498
2/27/22,Ages_50-64_yrs,58660401,23.1,23.1,51046727,92.1,80.2,23.6,23.6,50.8,27.4,24.5,23.5,25955232,428425
2/27/22,Ages_25-39_yrs,53884330,21.2,21.2,45022158,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.4,15231775,426024
2/27/22,Age_known,253771412,99.9,99.9,215852997,,,99.9,99.9,45.4,99.9,99.9,99.9,94678099,1823144
2/27/22,Ages_40-49_yrs,34947242,13.8,13.8,30046311,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12531982,279457
2/27/22,Race_eth_NHWhite,104340075,55.3,41.1,94362610,52.9,47.8,56.3,43.7,57.4,62,56.7,42.1,52460172,681934
2/27/22,Ages_5-11_yrs,9528058,3.8,3.8,7470289,33.1,26,3.5,3.5,0,0,0,0,0,0
2/27/22,Race_eth_unknown,65140354,34.5,25.7,48284407,,,28.8,22.4,21.5,12,29.2,12.6,10109325,203342
2/27/22,Ages_16-17_yrs,5982242,2.4,2.4,5126533,71.3,61.1,2.4,2.4,26.7,1.4,2.5,4,1368597,72962
2/27/22,Race_eth_Hispanic,38835148,20.6,15.3,33054632,60.9,51.8,19.7,15.3,39.2,14.6,19.5,27.5,12333405,445266
2/27/22,Sex_unknown,2257989,0.9,0.9,1529323,,,0.7,0.7,11.6,0.2,0.7,0.2,175637,3880
2/27/22,Sex_known,251539150,99.9,99.1,214329623,,,99.9,99.3,45.7,99.9,99.9,99.9,94502462,1819264
2/27/22,Race_eth_NHAIAN,1726160,0.9,0.7,1428283,70.9,58.7,0.9,0.7,42.7,0.7,0.8,0.9,578513,14396
2/27/22,Age_unknown,25727,0,0,5949,,,0,0,0,0,0,0,0,0
2/27/22,Ages_65-74_yrs,33461922,13.2,13.2,29071606,95,91.2,13.5,13.5,64.9,19.9,14,8.7,18860435,158590
2/27/22,Race_eth_NHNHOPI,600437,0.3,0.2,540151,64.7,58.2,0.3,0.3,42.6,0.3,0.3,0.6,218246,8993
2/27/22,Sex_Male,120254398,47.8,47.4,101993214,73.6,62.4,47.6,47.2,43.6,45.3,47.5,43.5,42775767,790766
2/27/22,Race_eth_NHBlack,19325453,10.2,7.6,16810133,46.9,40.8,10,7.8,42.1,8.1,10.1,13.4,6853386,216565
2/27/22,Race_eth_NHAsian,12590710,6.7,5,11388412,66.3,60,6.8,5.3,66,8.3,6.6,9.4,7044841,152725
2/27/22,Ages_75+_yrs,22675956,8.9,8.9,19577920,95,85.5,9.1,9.1,68.7,14.2,9.4,5.5,13443122,99418
2/27/22,Race_eth_known,188656737,99.9,74.3,167574437,,,99.9,77.6,52.4,99.9,99.9,99.9,84568774,1619802
2/27/22,Ages_12-17_yrs,17130161,6.8,6.7,14594417,67.7,57.7,6.8,6.8,21.5,3.3,7,13,3136949,236302
2/27/22,Ages_<12yrs,9577726,3.8,3.8,7487542,19.8,15.4,3.5,3.5,0,0,0,0,0,0
2/27/22,US,253797139,,100,215858946,76.4,65,,100,45.4,,100,,94678099,1823144
2/27/22,Ages_18-24_yrs,23433674,9.2,9.2,19006316,76.6,62.1,8.8,8.8,29,5.8,9.1,10.7,5518604,194928
2/27/22,Race_eth_NHMult_Oth,11238754,6,4.4,9990216,95,95,6,4.6,53.5,6,5.9,6.2,5080211,99923
2/27/22,Ages_<5yrs,44059,0,0,15825,0.2,0.1,0,0,0,0,0,0,0,0
2/27/22,Ages_12-15_yrs,11147919,4.4,4.4,9467884,65.9,56,4.4,4.4,18.7,1.9,4.5,9,1768352,163340
2/26/22,Ages_50-64_yrs,58656508,23.1,23.1,51044131,92.1,80.2,23.7,23.7,50.8,27.4,24.5,23.7,25944690,453986
2/26/22,Ages_<12yrs,9572175,3.8,3.8,7478994,19.7,15.4,3.5,3.5,0,0,0,0,0,0
2/26/22,Age_known,253737591,99.9,99.9,215823227,,,99.9,99.9,45.4,99.9,99.9,99.9,94626367,1913557
2/26/22,Ages_<5yrs,43851,0,0,15652,0.2,0.1,0,0,0,0,0,0,0,0
2/26/22,Race_eth_NHMult_Oth,11237537,6,4.4,9988782,95,95,6,4.6,53.5,6,5.9,6.2,5077453,105142
2/26/22,Ages_40-49_yrs,34943375,13.8,13.8,30043517,85.7,73.7,13.9,13.9,41.7,13.2,14.4,15.3,12523889,293010
2/26/22,Race_eth_known,188630364,99.9,74.3,167548893,,,99.9,77.6,52.4,99.9,99.9,99.9,84521503,1699395
2/26/22,Ages_18-24_yrs,23428047,9.2,9.2,19002278,76.6,62.1,8.8,8.8,29,5.8,9.1,10.5,5510709,201062
2/26/22,US,253763314,,100,215829176,76.4,65,,100,45.4,,100,,94626367,1913557
2/26/22,Ages_25-39_yrs,53874777,21.2,21.2,45015344,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.3,15218361,445297
2/26/22,Age_unknown,25723,0,0,5949,,,0,0,0,0,0,0,0,0
2/26/22,Race_eth_NHNHOPI,600355,0.3,0.2,540045,64.6,58.2,0.3,0.3,42.6,0.3,0.3,0.6,218081,9450
2/26/22,Ages_12-17_yrs,17126349,6.7,6.7,14590331,67.7,57.7,6.8,6.8,21.4,3.3,7,12.7,3129491,242348
2/26/22,Race_eth_unknown,65132902,34.5,25.7,48280181,,,28.8,22.4,21.4,12,29.2,12.6,10104864,214162
2/26/22,Sex_Male,120237919,47.8,47.4,101978708,73.6,62.4,47.6,47.2,43.5,45.3,47.5,43.6,42753026,832807
2/26/22,Ages_5-11_yrs,9522717,3.8,3.8,7461915,33.1,26,3.5,3.5,0,0,0,0,0,0
2/26/22,Sex_known,251505453,99.9,99.1,214299885,,,99.9,99.3,45.7,99.9,99.9,99.9,94450800,1909535
2/26/22,Race_eth_NHAIAN,1726006,0.9,0.7,1428130,70.9,58.6,0.9,0.7,42.7,0.7,0.8,0.9,578292,15448
2/26/22,Ages_65-74_yrs,33460914,13.2,13.2,29070998,95,91.2,13.5,13.5,64.9,19.9,14,8.9,18857610,170769
2/26/22,Sex_Female,131267534,52.2,51.7,112321177,77.9,66.6,52.4,52,47.6,54.7,52.5,56.4,51697774,1076728
2/26/22,Ages_12-15_yrs,11145380,4.4,4.4,9465014,65.9,56,4.4,4.4,18.6,1.9,4.5,8.8,1763424,167512
2/26/22,Ages_75+_yrs,22675446,8.9,8.9,19577634,95,85.5,9.1,9.1,68.7,14.2,9.4,5.6,13441617,107085
2/26/22,Ages_16-17_yrs,5980969,2.4,2.4,5125317,71.3,61.1,2.4,2.4,26.7,1.4,2.5,3.9,1366067,74836
2/26/22,Race_eth_NHWhite,104332131,55.3,41.1,94354049,52.9,47.8,56.3,43.7,57.4,62,56.7,42.3,52441959,719656
2/26/22,Race_eth_Hispanic,38824497,20.6,15.3,33045345,60.9,51.8,19.7,15.3,39.1,14.6,19.5,27.3,12319347,463858
2/26/22,Sex_unknown,2257861,0.9,0.9,1529291,,,0.7,0.7,11.6,0.2,0.7,0.2,175567,4022
2/26/22,Race_eth_NHAsian,12588177,6.7,5,11386711,66.3,59.9,6.8,5.3,66,8.3,6.6,9.3,7038698,157578
2/26/22,Race_eth_NHBlack,19321661,10.2,7.6,16805831,46.9,40.8,10,7.8,42.1,8.1,10.1,13.4,6847673,228263
2/25/22,Ages_75+_yrs,22674527,8.9,8.9,19577050,95,85.5,9.1,9.1,68.6,14.2,9.4,5.7,13438509,105748
2/25/22,Race_eth_NHWhite,104318492,55.3,41.1,94338642,52.9,47.8,56.3,43.7,57.3,62.1,56.7,42.6,52408081,707343
2/25/22,Ages_12-17_yrs,17118808,6.7,6.7,14582105,67.7,57.6,6.8,6.8,21.3,3.3,7,12.6,3111833,234797
2/25/22,Race_eth_NHMult_Oth,11234959,6,4.4,9985569,95,95,6,4.6,53.4,6,5.9,6.2,5071721,102573
2/25/22,US,253699805,,100,215769762,76.4,65,,100,45.4,,100,,94524500,1870531
2/25/22,Ages_25-39_yrs,53859053,21.2,21.2,45004600,78.8,65.8,20.9,20.9,33.8,16.1,21.6,23.3,15194215,435153
2/25/22,Sex_known,251442184,99.9,99.1,214240593,,,99.9,99.3,45.6,99.9,99.9,99.9,94349084,1866600
2/25/22,Age_unknown,25721,0,0,5949,,,0,0,0,0,0,0,0,0
2/25/22,Ages_<5yrs,43366,0,0,15255,0.2,0.1,0,0,0,0,0,0,0,0
2/25/22,Race_eth_NHBlack,19314902,10.2,7.6,16797864,46.9,40.8,10,7.8,42.1,8.1,10.1,13.4,6836702,223323
2/25/22,Age_known,253674084,99.9,99.9,215763813,,,99.9,99.9,45.4,99.9,99.9,99.9,94524500,1870531
2/25/22,Race_eth_NHNHOPI,599978,0.3,0.2,539656,64.6,58.1,0.3,0.3,42.3,0.3,0.3,0.5,216929,8502
2/25/22,Ages_5-11_yrs,9508635,3.7,3.7,7439267,33.1,25.9,3.4,3.4,0,0,0,0,0,0
2/25/22,Ages_50-64_yrs,58648988,23.1,23.1,51039189,92.1,80.2,23.7,23.7,50.8,27.4,24.5,23.7,25921934,444066
2/25/22,Sex_Female,131235095,52.2,51.7,112291087,77.9,66.6,52.4,52,47.5,54.7,52.5,56.4,51640899,1051852
2/25/22,Ages_65-74_yrs,33458997,13.2,13.2,29069836,95,91.2,13.5,13.5,64.8,19.9,14,9,18851626,168277
2/25/22,Ages_<12yrs,9557607,3.8,3.8,7455949,19.7,15.4,3.5,3.5,0,0,0,0,0,0
2/25/22,Ages_18-24_yrs,23419993,9.2,9.2,18996516,76.6,62.1,8.8,8.8,28.9,5.8,9.1,10.5,5498568,196196
2/25/22,Race_eth_unknown,65118829,34.5,25.7,48271003,,,28.8,22.4,21.4,12,29.2,12.6,10094580,209034
2/25/22,Ages_16-17_yrs,5978731,2.4,2.4,5123216,71.3,61.1,2.4,2.4,26.6,1.4,2.5,3.9,1360866,72725
2/25/22,Sex_unknown,2257621,0.9,0.9,1529169,,,0.7,0.7,11.6,0.2,0.7,0.2,175416,3931
2/25/22,Ages_12-15_yrs,11140077,4.4,4.4,9458889,65.9,55.9,4.4,4.4,18.5,1.9,4.5,8.7,1750967,162072
2/25/22,Sex_Male,120207089,47.8,47.4,101949506,73.5,62.4,47.6,47.2,43.5,45.3,47.5,43.6,42708185,814748
2/25/22,Race_eth_NHAsian,12583729,6.7,5,11382830,66.2,59.9,6.8,5.3,65.9,8.3,6.6,9.2,7027639,153522
2/25/22,Race_eth_Hispanic,38803173,20.6,15.3,33026245,60.9,51.8,19.7,15.3,39,14.6,19.5,27.1,12290979,450945
2/25/22,Race_eth_NHAIAN,1725695,0.9,0.7,1427851,70.9,58.6,0.9,0.7,42.7,0.7,0.8,0.9,577869,15289
2/25/22,Ages_40-49_yrs,34936111,13.8,13.8,30038568,85.6,73.6,13.9,13.9,41.6,13.2,14.4,15.3,12507815,286294
2/25/22,Race_eth_known,188580928,99.9,74.3,167498657,,,99.9,77.6,52.4,99.9,99.9,99.9,84429920,1661497
2/24/22,Race_eth_NHBlack,19304447,10.2,7.6,16785100,46.8,40.7,10,7.8,42,8.1,10.1,13.4,6817784,219030
2/24/22,Ages_75+_yrs,22672589,8.9,8.9,19575679,95,85.5,9.1,9.1,68.6,14.2,9.4,5.6,13430915,102961
2/24/22,Race_eth_known,188509907,99.9,74.3,167417778,,,99.9,77.6,52.3,99.9,99.9,99.9,84279032,1639698
2/24/22,Sex_unknown,2256817,0.9,0.9,1528787,,,0.7,0.7,11.6,0.2,0.7,0.2,175026,3715
2/24/22,Sex_known,251350870,99.9,99.1,214143892,,,99.9,99.3,45.6,99.9,99.9,99.9,94180465,1839771
2/24/22,Ages_16-17_yrs,5976039,2.4,2.4,5120370,71.2,61,2.4,2.4,26.5,1.4,2.5,4,1354445,74221
2/24/22,Ages_<12yrs,9536512,3.8,3.8,7422092,19.7,15.3,3.4,3.4,0,0,0,0,0,0
2/24/22,Ages_12-15_yrs,11133335,4.4,4.4,9450586,65.8,55.9,4.4,4.4,18.4,1.8,4.5,9.1,1735844,167360
2/24/22,Ages_25-39_yrs,53836158,21.2,21.2,44985044,78.7,65.8,20.9,20.9,33.7,16.1,21.6,23,15152192,423882
2/24/22,Age_unknown,25716,0,0,5947,,,0,0,0,0,0,0,0,0
2/24/22,Age_known,253581971,99.9,99.9,215666732,,,99.9,99.9,45.3,99.9,99.9,99.9,94355491,1843486
2/24/22,Race_eth_NHMult_Oth,11230909,6,4.4,9980690,95,95,6,4.6,53.3,6,5.9,6.2,5061844,101054
2/24/22,Race_eth_unknown,65097732,34.5,25.7,48254799,,,28.8,22.4,21.4,12,29.2,12.4,10076459,203788
2/24/22,Sex_Female,131186641,52.2,51.7,112239998,77.8,66.6,52.4,52,47.5,54.7,52.5,56.1,51543722,1032094
2/24/22,Race_eth_NHNHOPI,599579,0.3,0.2,539217,64.6,58.1,0.3,0.3,42.2,0.3,0.3,0.5,216213,8399
2/24/22,Ages_12-17_yrs,17109374,6.7,6.7,14570956,67.6,57.6,6.8,6.8,21.2,3.3,7,13.1,3090289,241581
2/24/22,US,253607687,,100,215672679,76.4,65,,100,45.3,,100,,94355491,1843486
2/24/22,Ages_40-49_yrs,34925822,13.8,13.8,30029659,85.6,73.6,13.9,13.9,41.6,13.2,14.4,15.3,12480699,281633
2/24/22,Ages_5-11_yrs,9488338,3.7,3.7,7406142,33,25.8,3.4,3.4,0,0,0,0,0,0
2/24/22,Ages_50-64_yrs,58637842,23.1,23.1,51029933,92.1,80.2,23.7,23.7,50.7,27.4,24.5,23.7,25883025,437673
2/24/22,Race_eth_Hispanic,38775883,20.6,15.3,32997107,60.8,51.8,19.7,15.3,38.9,14.5,19.5,27.2,12247976,445659
2/24/22,Race_eth_NHWhite,104296154,55.3,41.1,94311149,52.9,47.8,56.3,43.7,57.3,62.1,56.7,42.5,52345865,696776
2/24/22,Ages_18-24_yrs,23407977,9.2,9.2,18986115,76.5,62.1,8.8,8.8,28.9,5.8,9.1,10.4,5479780,191597
2/24/22,Race_eth_NHAsian,12578189,6.7,5,11377811,66.2,59.9,6.8,5.3,65.8,8.3,6.6,9.4,7012997,154378
2/24/22,Race_eth_NHAIAN,1724746,0.9,0.7,1426704,70.8,58.6,0.9,0.7,42.6,0.7,0.8,0.9,576353,14402
2/24/22,Ages_65-74_yrs,33455697,13.2,13.2,29067254,95,91.2,13.5,13.5,64.8,20,14,8.9,18838591,164159
2/24/22,Ages_<5yrs,42569,0,0,14523,0.2,0.1,0,0,0,0,0,0,0,0
2/24/22,Sex_Male,120164229,47.8,47.4,101903894,73.5,62.3,47.6,47.2,43.4,45.3,47.5,43.9,42636743,807677
2/23/22,Race_eth_unknown,65079030,34.5,25.7,48240573,,,28.8,22.4,21.4,12,29.2,12.3,10059401,216370
2/23/22,Ages_<12yrs,9520272,3.8,3.8,7397262,19.6,15.3,3.4,3.4,0,0,0,0,0,0
2/23/22,Ages_<5yrs,41869,0,0,13964,0.2,0.1,0,0,0,0,0,0,0,0
2/23/22,Sex_known,251272923,99.9,99.1,214064902,,,99.9,99.3,45.5,99.9,99.9,99.9,94040845,1974111
2/23/22,Ages_5-11_yrs,9472798,3.7,3.7,7381872,33,25.7,3.4,3.4,0,0,0,0,0,0
2/23/22,Age_known,253503310,99.9,99.9,215587420,,,99.9,99.9,45.3,99.9,99.9,99.9,94215459,1977958
2/23/22,Sex_Female,131145471,52.2,51.7,112198647,77.8,66.6,52.4,52,47.4,54.7,52.5,56.2,51464990,1109817
2/23/22,Ages_18-24_yrs,23397057,9.2,9.2,18976919,76.5,62,8.8,8.8,28.8,5.8,9.1,10.2,5464361,202466
2/23/22,Race_eth_NHBlack,19294107,10.2,7.6,16772634,46.8,40.7,10,7.8,41.9,8.1,10.1,13.1,6800435,230487
2/23/22,Race_eth_NHWhite,104276865,55.3,41.1,94288753,52.8,47.8,56.3,43.7,57.2,62.1,56.7,42.9,52293967,755598
2/23/22,Ages_12-15_yrs,11127976,4.4,4.4,9444467,65.8,55.8,4.4,4.4,18.3,1.8,4.5,9.2,1725070,182104
2/23/22,Age_unknown,25714,0,0,5947,,,0,0,0,0,0,0,0,0
2/23/22,Race_eth_NHAIAN,1723940,0.9,0.7,1425658,70.8,58.5,0.9,0.7,42.5,0.7,0.8,0.9,574943,15246
2/23/22,Ages_25-39_yrs,53816664,21.2,21.2,44967969,78.7,65.8,20.9,20.9,33.6,16,21.6,22.9,15119210,453871
2/23/22,Race_eth_NHMult_Oth,11227805,6,4.4,9976990,95,95,6,4.6,53.3,6,5.9,6.2,5054426,109184
2/23/22,Race_eth_known,188449946,99.9,74.3,167352692,,,99.9,77.6,52.2,99.9,99.9,99.9,84156058,1761588
2/23/22,Race_eth_NHAsian,12574292,6.7,5,11374657,66.2,59.9,6.8,5.3,65.7,8.3,6.6,9.5,7002525,166813
2/23/22,US,253529024,,100,215593367,76.4,64.9,,100,45.3,,100,,94215459,1977958
2/23/22,Ages_12-17_yrs,17101592,6.7,6.7,14562351,67.6,57.5,6.8,6.8,21.1,3.3,7,13.2,3074350,261213
2/23/22,Ages_16-17_yrs,5973616,2.4,2.4,5117884,71.2,61,2.4,2.4,26.4,1.4,2.5,4,1349280,79109
2/23/22,Ages_40-49_yrs,34917243,13.8,13.8,30022333,85.6,73.6,13.9,13.9,41.5,13.2,14.4,15.4,12459752,304143
2/23/22,Sex_unknown,2256101,0.9,0.9,1528465,,,0.7,0.7,11.5,0.2,0.7,0.2,174614,3847
2/23/22,Race_eth_NHNHOPI,599266,0.3,0.2,538846,64.5,58,0.3,0.2,42.2,0.3,0.3,0.5,215712,8865
2/23/22,Sex_Male,120127452,47.8,47.4,101866255,73.5,62.3,47.6,47.2,43.4,45.3,47.5,43.8,42575855,864294
2/23/22,Ages_65-74_yrs,33452219,13.2,13.2,29064645,95,91.2,13.5,13.5,64.8,20,14,8.8,18825254,174698
2/23/22,Ages_50-64_yrs,58627990,23.1,23.1,51021852,92.1,80.1,23.7,23.7,50.7,27.4,24.5,23.9,25850318,472562
2/23/22,Ages_75+_yrs,22670273,8.9,8.9,19574089,95,85.5,9.1,9.1,68.6,14.2,9.4,5.5,13422214,109005
2/23/22,Race_eth_Hispanic,38753671,20.6,15.3,32975154,60.8,51.7,19.7,15.3,38.8,14.5,19.5,27,12214050,475395
2/22/22,Race_eth_Hispanic,38729342,20.6,15.3,32950209,60.7,51.7,19.7,15.3,38.7,14.5,19.5,26.8,12179245,490924
2/22/22,Ages_25-39_yrs,53796050,21.2,21.2,44950417,78.7,65.7,20.9,20.9,33.6,16,21.6,22.9,15087323,470754
2/22/22,Ages_75+_yrs,22667969,8.9,8.9,19572402,95,85.4,9.1,9.1,68.5,14.3,9.4,5.6,13412343,115344
2/22/22,Race_eth_NHMult_Oth,11224480,6,4.4,9972717,95,95,6,4.6,53.2,6,5.9,6.2,5046711,113245
2/22/22,Age_known,253419569,99.9,99.9,215501755,,,99.9,99.9,45.2,99.9,99.9,99.9,94072032,2054744
2/22/22,Ages_<12yrs,9502891,3.7,3.7,7368740,19.6,15.2,3.4,3.4,0,0,0,0,0,0
2/22/22,Sex_Male,120087327,47.8,47.4,101825184,73.5,62.3,47.6,47.2,43.3,45.3,47.5,43.8,42512392,898714
2/22/22,Race_eth_known,188385262,99.9,74.3,167281450,,,99.9,77.6,52.2,99.9,99.9,99.9,84028207,1828653
2/22/22,Ages_18-24_yrs,23385007,9.2,9.2,18967252,76.5,62,8.8,8.8,28.7,5.8,9.1,10.1,5448489,208434
2/22/22,Race_eth_NHNHOPI,598984,0.3,0.2,538390,64.5,58,0.3,0.2,42,0.3,0.3,0.5,214716,8672
2/22/22,Sex_Female,131102489,52.2,51.7,112154392,77.8,66.5,52.4,52,47.4,54.7,52.5,56.2,51385309,1152064
2/22/22,Ages_<5yrs,41196,0,0,13482,0.2,0.1,0,0,0,0,0,0,0,0
2/22/22,Ages_16-17_yrs,5971061,2.4,2.4,5115351,71.2,61,2.4,2.4,26.3,1.4,2.5,3.9,1343896,80270
2/22/22,Ages_12-15_yrs,11122054,4.4,4.4,9437661,65.8,55.8,4.4,4.4,18.2,1.8,4.5,9,1713916,185305
2/22/22,Age_unknown,25711,0,0,5947,,,0,0,0,0,0,0,0,0
2/22/22,Ages_50-64_yrs,58617692,23.1,23.1,51013406,92.1,80.1,23.7,23.7,50.6,27.4,24.5,24.1,25816471,494379
2/22/22,Sex_unknown,2255464,0.9,0.9,1528126,,,0.7,0.7,11.5,0.2,0.7,0.2,174331,3966
2/22/22,Ages_40-49_yrs,34908299,13.8,13.8,30014712,85.6,73.6,13.9,13.9,41.4,13.2,14.4,15.4,12438768,316248
2/22/22,Sex_known,251189816,99.9,99.1,213979576,,,99.9,99.3,45.4,99.9,99.9,99.9,93897701,2050778
2/22/22,Ages_65-74_yrs,33448546,13.2,13.2,29061814,95,91.1,13.5,13.5,64.7,20,14,9,18810826,184010
2/22/22,US,253445280,,100,215507702,76.3,64.9,,100,45.2,,100,,94072032,2054744
2/22/22,Ages_12-17_yrs,17093115,6.7,6.7,14553012,67.5,57.5,6.8,6.8,21,3.3,7,12.9,3057812,265575
2/22/22,Race_eth_unknown,65059970,34.5,25.7,48226150,,,28.8,22.4,21.3,12,29.2,12.4,10043825,226091
2/22/22,Race_eth_NHAsian,12569918,6.7,5,11370993,66.2,59.9,6.8,5.3,65.6,8.3,6.6,9.3,6991512,170068
2/22/22,Race_eth_NHBlack,19282806,10.2,7.6,16759455,46.8,40.7,10,7.8,41.8,8.1,10.1,13,6782170,238019
2/22/22,Ages_5-11_yrs,9456096,3.7,3.7,7353833,32.9,25.6,3.4,3.4,0,0,0,0,0,0
2/22/22,Race_eth_NHWhite,104256593,55.3,41.1,94265003,52.8,47.8,56.4,43.7,57.2,62.2,56.7,43.3,52240130,791613
2/22/22,Race_eth_NHAIAN,1723139,0.9,0.7,1424683,70.8,58.5,0.9,0.7,42.4,0.7,0.8,0.9,573723,16112
2/21/22,Ages_<12yrs,9485105,3.7,3.7,7339725,19.6,15.1,3.4,3.4,0,0,0,0,0,0
2/21/22,Ages_12-17_yrs,17084107,6.7,6.7,14542808,67.5,57.5,6.8,6.8,20.9,3.2,7,12.6,3039550,269040
2/21/22,Race_eth_unknown,65041047,34.5,25.7,48210897,,,28.8,22.4,21.3,12,29.2,12.4,10028693,235430
2/21/22,Ages_<5yrs,40516,0,0,12898,0.2,0.1,0,0,0,0,0,0,0,0
2/21/22,Ages_12-15_yrs,11115646,4.4,4.4,9430278,65.7,55.8,4.4,4.4,18,1.8,4.5,8.8,1701414,187768
2/21/22,Race_eth_NHAIAN,1722242,0.9,0.7,1423491,70.7,58.5,0.9,0.7,42.3,0.7,0.8,0.9,572384,17092
2/21/22,Ages_75+_yrs,22665577,8.9,8.9,19570688,95,85.4,9.1,9.1,68.5,14.3,9.4,5.7,13402741,122174
2/21/22,Sex_known,251105014,99.9,99.1,213889121,,,99.9,99.3,45.4,99.9,99.9,99.9,93753991,2123851
2/21/22,Ages_40-49_yrs,34899160,13.8,13.8,30006450,85.6,73.6,13.9,13.9,41.4,13.2,14.4,15.4,12417758,327194
2/21/22,Sex_Female,131058441,52.2,51.7,112107415,77.8,66.5,52.4,52,47.3,54.7,52.5,56.1,51305636,1192447
2/21/22,Sex_unknown,2254891,0.9,0.9,1527819,,,0.7,0.7,11.5,0.2,0.7,0.2,174013,4133
2/21/22,Race_eth_NHWhite,104235693,55.4,41.1,94240427,52.8,47.8,56.4,43.7,57.1,62.2,56.7,43.6,52186315,825733
2/21/22,Race_eth_NHBlack,19271880,10.2,7.6,16745510,46.8,40.6,10,7.8,41.7,8.1,10.1,13,6764634,245948
2/21/22,US,253359905,,100,215416940,76.3,64.9,,100,45.1,,100,,93928004,2127984
2/21/22,Ages_50-64_yrs,58607206,23.1,23.1,51004392,92.1,80.1,23.7,23.7,50.6,27.4,24.5,24.2,25782788,514611
